point,features,class,target,classifier,population_size,workers,time,time_std,ptime,ptime_std
1,2,0,0,SVC,4000,8,8.411790336999847,0.14762760499989813,1.1768750000000001,0.030625000000000124
1,2,0,1,SVC,4000,8,9.448438060499921,0.06704256850007351,1.214375,0.003124999999999934
2,2,0,0,SVC,4000,8,9.631993122000031,0.6926874049998961,1.24,0.026249999999999885
2,2,0,1,SVC,4000,8,9.546429227000026,0.11355661299983666,1.195625,0.008124999999999938
3,2,1,0,SVC,4000,8,9.837853348499983,7.820850017115077e-05,1.211875,0.02937500000000004
3,2,1,1,SVC,4000,8,8.871914607000043,0.39132740199996174,1.180625,0.001875000000000182
4,2,0,0,SVC,4000,8,9.250243156500073,0.21522611750029697,1.2468750000000002,0.05062500000000003
4,2,0,1,SVC,4000,8,9.440463922500012,0.026438979499953774,1.1993749999999999,0.004375000000000018
0,32,0,0,SVC,4000,8,9.679435555500039,0.03322186349998457,1.1931249999999998,0.010624999999999996
0,32,0,1,SVC,4000,8,8.924408354500184,0.08545019350002825,1.19875,0.02124999999999999
1,32,1,0,SVC,4000,8,8.48324325450012,0.05304409749985961,1.2,0.011249999999999982
1,32,1,1,SVC,4000,8,10.59381496449998,0.83333924350005,1.229375,0.03187499999999999
2,32,0,0,SVC,4000,8,11.049110779000213,0.19264028100015818,1.27625,0.08500000000000008
2,32,0,1,SVC,4000,8,10.787833731499731,0.45070375649994343,1.2975,0.04125000000000001
3,32,1,0,SVC,4000,8,11.187441498500174,0.07677279050014452,1.309375,0.07937499999999997
3,32,1,1,SVC,4000,8,11.505908230499772,0.25383804650035025,1.2675,0.01749999999999985
4,32,0,0,SVC,4000,8,11.223926719499868,0.4212728765000433,1.3243750000000003,0.013124999999999942
4,32,0,1,SVC,4000,8,11.599981809499912,0.5524669364996955,1.3181249999999998,0.028125000000000067
0,16,1,0,SVC,4000,8,10.132646816000088,1.1641068959994296,1.2631249999999998,0.021874999999999867
0,16,1,1,SVC,4000,8,9.733308902999998,0.8412690430003931,1.16,0.013749999999999929
1,16,1,0,SVC,4000,8,10.00624362899991,0.06960902800012292,1.154375,0.008125000000000049
1,16,1,1,SVC,4000,8,10.055057689000058,0.7188001470000024,1.149375,0.009374999999999911
2,16,0,0,SVC,4000,8,11.319644673500132,0.7082072805002282,1.169375,0.010625000000000107
2,16,0,1,SVC,4000,8,9.656403246000027,0.9888264900003012,1.15875,0.01000000000000012
3,16,1,0,SVC,4000,8,9.061047236000068,0.5449535480001764,1.1600000000000001,0.011249999999999871
3,16,1,1,SVC,4000,8,11.305312683500052,0.03319152749994814,1.1593749999999998,0.011874999999999969
4,16,1,0,SVC,4000,8,9.229027850499879,0.7973788745005734,1.144375,0.008124999999999938
4,16,1,1,SVC,4000,8,10.832544002000141,0.2640476770001623,1.210625,0.06062500000000015
0,8,1,0,SVC,4000,8,9.909028007500565,1.0016130575000712,1.20125,0.006249999999999978
0,8,1,1,SVC,4000,8,10.025315787000128,0.5740850199995657,1.15875,0.008750000000000036
1,8,1,0,SVC,4000,8,9.678760088500038,1.1855589345003503,1.185,0.016250000000000098
1,8,1,1,SVC,4000,8,10.866456890500157,0.15473942950055086,1.1849999999999998,0.0012499999999999734
2,8,1,0,SVC,4000,8,9.482076159499957,0.34498104349997494,1.2374999999999998,0.04250000000000009
2,8,1,1,SVC,4000,8,10.881388876499441,2.0411942524998814,1.21625,0.03500000000000014
3,8,0,0,SVC,4000,8,10.295122399500142,0.766312183499867,1.185,0.019999999999999796
3,8,0,1,SVC,4000,8,10.081128755499467,0.6376432025000209,1.1912500000000001,0.006249999999999978
4,8,0,0,SVC,4000,8,10.472300916500043,1.0519560295001247,1.263125,0.05562500000000015
4,8,0,1,SVC,4000,8,9.557883363999682,0.9941520810001387,1.205625,0.0318750000000001
0,64,1,0,SVC,4000,16,12.420280814999952,0.04721694100013263,0.8465625000000001,0.004062500000000024
0,64,1,1,SVC,4000,16,13.819320952000126,0.4090110610001645,0.8665625,0.015312499999999951
1,64,0,0,SVC,4000,16,14.016504937499867,0.066805654500258,0.91375,0.0012500000000000844
1,64,0,1,SVC,4000,16,12.816496135000179,0.18378319099998475,0.8443750000000001,0.010000000000000064
2,64,0,0,SVC,4000,16,12.451312176499615,0.11389355749959584,0.8684375,0.00593750000000004
2,64,0,1,SVC,4000,16,13.155155715000202,0.3723891060000275,0.8621875000000001,0.007187499999999958
3,64,1,0,SVC,4000,16,12.42752092100025,0.9863104919997934,0.889375,0.010000000000000064
3,64,1,1,SVC,4000,16,12.917115032999735,0.5304295270001065,0.8878125,0.01968749999999997
4,64,1,0,SVC,4000,16,12.574356260999867,0.06708074500025774,1.0109375,0.05093749999999991
4,64,1,1,SVC,4000,16,13.865811627000076,0.2954079599995385,0.865,0.013749999999999984
0,4,0,0,SVC,4000,16,9.808459141500261,0.5157812644994006,0.6525000000000001,0.006250000000000033
0,4,0,1,SVC,4000,16,9.056204610999902,0.7508726199997362,0.6528125,0.004062500000000024
1,4,1,0,SVC,4000,16,8.825722628999957,1.1018211080006766,0.6340625000000001,0.006562500000000027
1,4,1,1,SVC,4000,16,10.392821981499674,0.4659202855001965,0.6499999999999999,0.008124999999999993
2,4,1,0,SVC,4000,16,9.921249373500014,0.9652322614998949,0.6512500000000001,0.011875000000000024
2,4,1,1,SVC,4000,16,9.779084926999912,1.0337906580005978,0.6387499999999999,0.0006249999999999312
3,4,0,0,SVC,4000,16,10.927718605499539,2.271461575499706,0.6456249999999999,0.007500000000000007
3,4,0,1,SVC,4000,16,8.998073536499742,0.9575913935001701,0.6440625,0.004062499999999969
4,4,1,0,SVC,4000,16,9.431503006499625,0.5448234344996665,0.6399999999999999,0.005624999999999936
4,4,1,1,SVC,4000,16,10.522892237500146,0.5269052204996658,0.6496875,0.002187500000000009
0,2,1,0,SVC,4000,16,11.284010855500329,0.23606385649987693,0.6653125,0.002187500000000009
0,2,1,1,SVC,4000,16,10.293060033500387,0.2914336005001861,0.6703125,0.005937499999999929
1,2,0,0,SVC,4000,16,10.240648952000157,0.49912118700001873,0.6628124999999999,0.0028124999999999956
1,2,0,1,SVC,4000,16,12.335732264999843,0.8701391959999274,0.665625,0.001875000000000071
2,2,0,0,SVC,4000,16,11.308729350499926,1.6542858204997177,0.6656250000000001,0.009374999999999967
2,2,0,1,SVC,4000,16,11.188226302999738,2.27034284199979,0.671875,0.014374999999999971
3,2,1,0,SVC,4000,16,10.835823186500146,1.5457168644996457,0.6609375,0.00031249999999999334
3,2,1,1,SVC,4000,16,11.133752700500118,1.1281855435001127,0.6715625000000001,0.011562499999999976
4,2,0,0,SVC,4000,16,10.659344240000046,1.3485048239998463,0.6565625,0.008437499999999987
4,2,0,1,SVC,4000,16,10.639820399000309,1.337882348999992,0.6668749999999999,0.009999999999999953
0,32,0,0,SVC,4000,16,11.28850988100039,1.5141287229997031,0.7703125000000001,0.026562500000000044
