point,features,class,target,classifier,population_size,workers,time,time_std,ptime,ptime_std
2,32,0,0,RandomForestClassifier,4000,8,18.241600497000874,0.28283187400065835,15.295,0.08750000000000036
2,32,0,1,RandomForestClassifier,4000,8,18.128976662499664,0.0207164765001302,15.370000000000001,0.09124999999999961
3,32,1,0,RandomForestClassifier,4000,8,17.92134415800003,0.45202186599959404,15.191875,0.0443750000000005
3,32,1,1,RandomForestClassifier,4000,8,17.944057646000367,0.13352308000052204,15.08375,0.07124999999999915
4,32,0,0,RandomForestClassifier,4000,8,17.47408297999933,0.013383191999638555,15.022499999999999,0.014999999999998792
4,32,0,1,RandomForestClassifier,4000,8,17.53455574700056,0.033111086999634054,15.115625000000001,0.04062500000000124
0,16,1,0,RandomForestClassifier,4000,8,17.177197377999363,0.31895545100061895,15.219999999999999,0.12624999999999975
0,16,1,1,RandomForestClassifier,4000,8,17.24347618450058,0.16186881050063562,15.248125,0.07937499999999886
1,16,1,0,RandomForestClassifier,4000,8,16.873445606000352,0.0713793729992549,15.14625,0.040000000000000924
1,16,1,1,RandomForestClassifier,4000,8,17.09477526399969,0.08302426200032542,15.2,0.05750000000000011
2,16,0,0,RandomForestClassifier,4000,8,17.011893017499755,0.013873830499068873,15.085625000000002,0.058125000000000426
2,16,0,1,RandomForestClassifier,4000,8,16.930811042498934,0.015760349500087756,15.051874999999999,0.04312499999999986
3,16,1,0,RandomForestClassifier,4000,8,16.893832136000455,0.09511288900033854,15.031875000000001,0.005625000000000213
3,16,1,1,RandomForestClassifier,4000,8,16.948335233000034,0.01873628899949864,15.059375,0.039374999999999716
4,16,1,0,RandomForestClassifier,4000,8,16.801164179999866,0.028638498999898232,14.964374999999999,0.018124999999999503
4,16,1,1,RandomForestClassifier,4000,8,17.109647326000232,0.0667331899993222,15.159375,0.04312499999999986
0,8,1,0,RandomForestClassifier,4000,8,17.2098065294998,0.07173438249989061,15.219375,0.055625000000000924
0,8,1,1,RandomForestClassifier,4000,8,17.200107825000597,0.06901433299986692,15.104375000000001,0.07562499999999961
1,8,1,0,RandomForestClassifier,4000,8,17.115851177499792,0.014290475500819966,15.169374999999999,0.009374999999999467
1,8,1,1,RandomForestClassifier,4000,8,17.059017943999827,0.11383650200095907,15.099375,0.040625000000000355
2,8,1,0,RandomForestClassifier,4000,8,17.15355462349977,0.07853279650010947,15.197500000000002,0.016250000000002096
2,8,1,1,RandomForestClassifier,4000,8,17.019669540999168,0.05161148600047305,15.00625,0.023750000000001492
3,8,0,0,RandomForestClassifier,4000,8,17.107874686499493,0.01579303849932323,14.97375,0.01750000000000007
3,8,0,1,RandomForestClassifier,4000,8,16.84819184399981,0.09292648500035128,14.934999999999999,0.021249999999999325
4,8,0,0,RandomForestClassifier,4000,8,16.948006411999376,0.012410431999452243,14.988750000000001,0.026250000000000995
4,8,0,1,RandomForestClassifier,4000,8,17.424465157999038,0.0372730190000965,15.110624999999999,0.06062500000000082
0,64,1,0,RandomForestClassifier,4000,16,12.97068194049989,0.28237437350038785,7.9328125,0.00718749999999968
0,64,1,1,RandomForestClassifier,4000,16,12.912962212499771,0.584142059499718,7.9828125,0.0009374999999995914
1,64,0,0,RandomForestClassifier,4000,16,13.586805811499689,0.3012287485003977,7.9321874999999995,0.07968749999999991
1,64,0,1,RandomForestClassifier,4000,16,13.48212254350059,0.12925436449957495,7.855625,0.01750000000000007
2,64,0,0,RandomForestClassifier,4000,16,13.533703187499814,0.14839530649896915,7.9646875,0.0390625
2,64,0,1,RandomForestClassifier,4000,16,13.11871973400026,0.03402585299991223,7.8771875,0.014062500000000089
3,64,0,0,RandomForestClassifier,4000,16,14.059861663999909,0.4859554599997491,7.8653125,0.04593749999999952
3,64,0,1,RandomForestClassifier,4000,16,13.408501399999732,0.3022973429999558,7.8628125,0.017812499999999343
4,64,1,0,RandomForestClassifier,4000,16,13.351094840500373,0.002520108500248419,7.984062499999999,0.07156249999999975
