point,features,class,target,classifier,population_size,workers,time,time_std,ptime,ptime_std
4,8,0,1,MLPClassifier,4000,4,1.7099179340000457,0.041840672999978734,1.0775000000000001,0.012499999999999956
0,64,1,0,MLPClassifier,4000,8,1.6043496829999935,0.010465682000019516,0.5762499999999999,0.0025000000000000022
0,64,1,1,MLPClassifier,4000,8,1.6939220145000082,0.10067192150000204,0.583125,0.008124999999999938
1,64,0,0,MLPClassifier,4000,8,1.7813625405000493,0.002420866500015162,0.5874999999999999,0.0025000000000000022
1,64,0,1,MLPClassifier,4000,8,1.6408499209999832,0.018852787000030347,0.59375,0.017500000000000016
2,64,0,0,MLPClassifier,4000,8,1.5920639029999895,0.0791062119999969,0.5706249999999999,0.013124999999999998
2,64,0,1,MLPClassifier,4000,8,1.586202885499954,0.038018778499974815,0.57375,0.0
3,64,1,0,MLPClassifier,4000,8,1.5787372925000158,0.05911553050000529,0.5862499999999999,0.00374999999999992
3,64,1,1,MLPClassifier,4000,8,1.7077137359999641,0.03429484499999491,0.6143749999999999,0.03562499999999996
4,64,1,0,MLPClassifier,4000,8,1.6829124235000064,0.017323309500011375,0.5856250000000001,0.003124999999999989
4,64,1,1,MLPClassifier,4000,8,1.7703677099999595,0.012100547000022832,0.609375,0.021875000000000033
0,4,0,0,MLPClassifier,4000,8,1.4355753805000473,0.028991816500013146,0.5543750000000001,0.003124999999999989
0,4,0,1,MLPClassifier,4000,8,1.2197511739999596,0.04992263500000038,0.5387500000000001,0.0012499999999999734
1,4,1,0,MLPClassifier,4000,8,1.316645340000016,0.05108069999998177,0.555625,0.004375000000000018
1,4,1,1,MLPClassifier,4000,8,1.4499832654999774,0.047129834500033274,0.6368750000000001,0.023125000000000007
2,4,1,0,MLPClassifier,4000,8,1.4030358609999962,0.021419307999979154,0.5825,0.01749999999999996
2,4,1,1,MLPClassifier,4000,8,1.4199688139999784,0.005181302999947235,0.585,0.003750000000000031
3,4,0,0,MLPClassifier,4000,8,1.413630260999987,0.003905906999950859,0.5700000000000001,0.011249999999999927
3,4,0,1,MLPClassifier,4000,8,1.3093761740000103,0.021058527000029748,0.58125,0.023750000000000104
4,4,1,0,MLPClassifier,4000,8,1.3294077454999933,0.07188261349999725,0.548125,0.003124999999999989
4,4,1,1,MLPClassifier,4000,8,1.3755325409999684,0.01563212499994049,0.545,0.0012499999999999734
0,2,1,0,MLPClassifier,4000,8,1.3548310525000284,0.01686833250000519,0.5587500000000001,0.010000000000000009
0,2,1,1,MLPClassifier,4000,8,1.3672049735000131,0.027138494500020482,0.5675000000000001,0.017500000000000016
1,2,0,0,MLPClassifier,4000,8,1.321872448999984,0.09116843100000094,0.5793750000000001,0.04812499999999997
1,2,0,1,MLPClassifier,4000,8,1.3947196195000402,0.023379983500024126,0.58125,0.01874999999999999
2,2,0,0,MLPClassifier,4000,8,1.4648796195000295,0.17368811349997038,0.661875,0.11687499999999995
2,2,0,1,MLPClassifier,4000,8,1.3496365280000078,0.015725604000019766,0.565625,0.005624999999999936
3,2,1,0,MLPClassifier,4000,8,1.3534888290000027,0.0147361060000184,0.55,0.003750000000000031
3,2,1,1,MLPClassifier,4000,8,1.3621942139999623,0.027159554999955038,0.569375,0.03187499999999999
4,2,0,0,MLPClassifier,4000,8,1.3488809325000033,0.047159859500004564,0.55625,0.006249999999999978
4,2,0,1,MLPClassifier,4000,8,1.1349958190000098,0.051626478999960534,0.53,0.0037499999999999756
0,32,0,0,MLPClassifier,4000,8,1.7475396334999254,0.048309024500010844,0.6868749999999999,0.07437500000000002
0,32,0,1,MLPClassifier,4000,8,1.654838318499976,0.06617178849993477,0.6325000000000001,0.024999999999999967
1,32,1,0,MLPClassifier,4000,8,1.6151214665000067,0.12661051249999455,0.6325000000000001,0.04749999999999999
1,32,1,1,MLPClassifier,4000,8,1.6429950774999702,0.0017620035000323053,0.60375,0.029999999999999916
2,32,0,0,MLPClassifier,4000,8,1.5963978079999719,0.046239063999944374,0.603125,0.03562500000000002
2,32,0,1,MLPClassifier,4000,8,1.5691390090000255,0.11288086599994818,0.640625,0.070625
3,32,1,0,MLPClassifier,4000,8,1.4616491460000818,0.06635785800002392,0.5593750000000001,0.0068749999999999645
3,32,1,1,MLPClassifier,4000,8,1.5716651900000624,0.007125466000015956,0.579375,0.011875000000000024
4,32,0,0,MLPClassifier,4000,8,1.3861578060000421,0.0037306970000008377,0.5462500000000001,0.00874999999999998
4,32,0,1,MLPClassifier,4000,8,1.429368262999942,0.09998244299998993,0.5762500000000002,0.03375
0,16,1,0,MLPClassifier,4000,8,1.4395205195000313,0.17172146749995365,0.65125,0.05125000000000002
0,16,1,1,MLPClassifier,4000,8,1.4522484004999296,0.009774845500001073,0.61375,0.00374999999999992
1,16,1,0,MLPClassifier,4000,8,1.5466798390000236,0.012661318000016353,0.596875,0.02812500000000001
1,16,1,1,MLPClassifier,4000,8,1.2386622659999946,0.00870588700003505,0.534375,0.0018750000000000155
